Header Information
Time Stamp;2025-03-11-22-39-45.599531
Frame Counter;11404
Flag State;0
Temperature Unit;Celsius
Chip Temperature;65.26
Flag Temperature;37.31
Box Temperature;37.31
Optics Temperature;0.00
Lens Position;0

Image Data
576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1
576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1
576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1
576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1
576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1
576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1
576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1
576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1
576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1
576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1;576.1
